Temp_C,Rel Hum_%,Press_kPa,Wind Speed_km/h,weather
22.2,66,101.61,9,Cloudy
22.6,64,101.56,13,Cloudy
24.2,61,101.51,13,Cloudy
25.7,57,101.44,9,Cloudy
26.5,55,101.34,9,Cloudy
27.3,51,101.27,9,Cloudy
26.3,54,101.2,9,Cloudy
25.5,62,101.13,4,Cloudy
25.4,60,101.04,7,Cloudy
24.5,65,100.96,6,Rainy
21,88,100.94,17,Cloudy
15.3,94,101.31,13,Rainy
15.5,92,101.21,0,Rainy
15.9,97,101.13,13,Rainy
16.3,91,101.17,20,Cloudy
15.6,91,101.14,22,Cloudy
15,91,101.09,24,Cloudy
14.7,89,101.08,30,Cloudy
14.2,88,101.12,30,Cloudy
13.4,86,101.25,22,Cloudy
13.8,80,101.36,20,Cloudy
14.9,71,101.5,19,Cloudy
16,66,101.51,22,Cloudy
16.1,58,101.49,22,Cloudy
16.6,54,101.49,17,Cloudy
16.6,56,101.44,20,Cloudy
16.2,56,101.39,22,Rainy
14.2,83,101.41,13,Cloudy
14.2,69,101.39,22,Rainy
13.3,73,101.4,7,Cloudy
10.1,89,101.16,7,Cloudy
11.1,83,101.12,7,Cloudy
12.1,75,101.12,7,Cloudy
12.5,79,101.13,4,Cloudy
13.7,77,101.13,7,Cloudy
14.7,77,101.13,9,Cloudy
16.1,82,100.67,19,Cloudy
16.2,81,100.59,17,Cloudy
16.1,81,100.52,24,Cloudy
16.9,78,100.44,20,Cloudy
18.5,72,100.4,26,Cloudy
18.7,73,100.31,19,Cloudy
16.9,94,100.26,19,Rainy
17.3,94,100.13,20,Rainy
16.6,98,99.92,20,Rainy
17.1,96,99.66,35,Rainy
17.3,96,99.49,32,Rainy
18.1,93,99.28,32,Rainy
19.4,88,99.14,33,Rainy
20.4,86,99.01,35,Rainy
20,93,99.19,28,Rainy
19.4,95,99.28,22,Rainy
19.2,92,99.33,24,Rainy
19.1,91,99.39,20,Cloudy
18.8,93,99.44,30,Rainy
17.7,90,99.52,33,Rainy
12.8,90,99.78,37,Cloudy
11,88,99.95,28,Cloudy
9.7,87,100.1,35,Cloudy
8.7,84,100.31,35,Cloudy
8.3,79,100.49,28,Cloudy
8.2,79,100.63,30,Cloudy
8,77,100.79,26,Cloudy
8.2,75,100.92,33,Cloudy
8.6,73,101.04,26,Cloudy
9.2,70,101.13,32,Cloudy
11,60,101.19,32,Cloudy
12,58,101.29,24,Cloudy
13.2,54,101.37,22,Cloudy
13.6,48,101.41,24,Cloudy
13.5,82,101.18,19,Cloudy
13.9,83,101.14,15,Cloudy
14.3,83,101.14,19,Cloudy
14.4,81,101.17,19,Cloudy
14.4,82,101.19,19,Cloudy
14.6,81,101.18,17,Cloudy
15.2,80,101.23,15,Cloudy
16,79,101.21,15,Cloudy
16.7,78,101.17,13,Cloudy
17.1,76,101.13,15,Cloudy
17.8,75,101.08,17,Cloudy
18.2,75,101,15,Cloudy
19.2,71,100.95,17,Cloudy
19.3,71,100.93,13,Cloudy
19,73,100.89,6,Cloudy
17.3,89,100.88,4,Cloudy
15.9,96,100.95,19,Cloudy
15.2,99,101.01,7,Rainy
15.7,97,101.01,4,Cloudy
15.4,99,101.04,0,Rainy
15.7,98,100.99,13,Rainy
15.7,99,100.93,13,Foggy
15.7,98,100.87,7,Foggy
15.9,97,100.85,7,Cloudy
15.9,93,100.76,11,Cloudy
15.8,91,100.68,24,Rainy
15.4,92,100.5,20,Rainy
15.4,87,100.46,24,Cloudy
15.6,83,100.43,26,Cloudy
16.2,80,100.36,33,Cloudy
16.4,81,100.25,32,Cloudy
17.3,76,100.19,39,Cloudy
18.5,74,100.14,33,Cloudy
18.4,76,100.09,32,Cloudy
16.9,92,100.23,22,Rainy
16.6,94,100.22,15,Rainy
16.3,96,100.29,22,Rainy
16.1,93,100.32,9,Rainy
16.8,90,100.28,15,Cloudy
16.4,91,100.32,13,Cloudy
16.1,97,100.33,13,Rainy
16,96,100.36,9,Rainy
16.3,86,100.39,20,Cloudy
15.7,86,100.37,26,Cloudy
15.4,84,100.41,22,Cloudy
15.1,82,100.42,22,Cloudy
14.2,78,100.41,26,Cloudy
12.8,81,100.46,17,Cloudy
12.2,77,100.56,26,Cloudy
11.6,79,100.58,24,Cloudy
11,78,100.63,24,Cloudy
9.2,76,101.43,7,Cloudy
8,99,101.44,0,Cloudy
6.9,99,101.47,9,Cloudy
7.9,97,101.48,6,Cloudy
11.7,69,101.06,17,Cloudy
12.6,62,101.08,17,Cloudy
11.9,67,101.02,17,Cloudy
12.1,68,100.92,19,Cloudy
11.7,65,100.88,20,Cloudy
11.2,68,100.85,20,Cloudy
11.6,65,100.85,24,Cloudy
11.3,70,100.85,17,Cloudy
12.4,65,100.89,19,Cloudy
18.1,58,100.99,30,Cloudy
18.9,56,100.99,33,Cloudy
19,57,100.97,32,Cloudy
19,57,100.98,28,Cloudy
19.2,53,100.98,19,Cloudy
14.3,78,101.06,13,Cloudy
14,73,101.03,17,Cloudy
14.2,75,101.02,15,Cloudy
14,75,100.96,17,Cloudy
14.1,73,100.89,17,Cloudy
14.7,67,100.87,17,Cloudy
14.6,69,100.88,17,Cloudy
15.1,68,100.84,17,Cloudy
15,68,100.86,17,Cloudy
14.9,74,100.87,19,Cloudy
14.9,77,100.89,19,Cloudy
15.4,80,100.88,20,Cloudy
16.7,77,100.89,19,Cloudy
18.1,74,100.84,20,Cloudy
18.1,76,100.82,15,Cloudy
18.8,77,100.8,20,Cloudy
20,72,100.73,24,Cloudy
17.6,88,100.75,11,Cloudy
18.8,80,100.74,7,Rainy
16.1,80,100.86,19,Cloudy
14.6,75,101,17,Cloudy
13.6,76,101.09,7,Cloudy
13.8,67,101.22,15,Cloudy
13.6,64,101.33,6,Cloudy
12.6,71,101.39,7,Cloudy
11.9,68,101.46,7,Cloudy
13.6,54,101.99,11,Cloudy
10.7,69,101.76,13,Cloudy
13.3,61,101.67,13,Cloudy
14.6,53,101.62,13,Cloudy
15.8,56,101.55,7,Cloudy
16.7,59,101.37,17,Cloudy
15.6,67,101.35,19,Cloudy
14.2,76,101.33,17,Cloudy
13.3,81,101.34,17,Cloudy
12.9,83,101.33,15,Cloudy
13,82,101.35,15,Cloudy
13.1,82,101.34,4,Cloudy
13.1,80,101.32,7,Cloudy
13.1,80,101.3,9,Cloudy
13.1,77,101.29,11,Cloudy
13,78,101.27,7,Cloudy
13.1,78,101.24,9,Cloudy
13,78,101.2,11,Cloudy
11.7,89,101.19,11,Cloudy
11.3,89,101.19,15,Cloudy
10.3,91,101.23,19,Cloudy
10.2,91,101.27,11,Cloudy
9.8,92,101.29,17,Cloudy
10.9,88,101.28,19,Cloudy
12.4,83,101.27,22,Cloudy
13,82,101.23,20,Cloudy
12.6,83,101.19,24,Cloudy
12.6,83,101.12,19,Cloudy
11.7,88,101.11,26,Cloudy
10.8,92,100.96,17,Cloudy
10.9,92,100.92,15,Cloudy
11,91,100.9,13,Cloudy
11.2,92,100.88,15,Cloudy
11.4,90,100.9,19,Cloudy
11.7,89,100.84,20,Cloudy
11.9,89,100.79,17,Cloudy
12.2,88,100.72,19,Cloudy
11.5,97,100.46,19,Rainy
11.6,95,100.36,20,Rainy
11.7,97,100.28,13,Rainy
11.7,97,100.21,11,Rainy
11.6,99,100.15,4,Rainy
11.5,99,100.09,9,Rainy
11.6,100,100,9,Rainy
11.6,99,99.9,11,Rainy
11.6,97,99.79,13,Rainy
11.5,98,99.72,15,Rainy
11.5,97,99.62,15,Rainy
11.4,98,99.56,17,Rainy
11.3,99,99.5,15,Rainy
11.2,99,99.44,17,Rainy
11.3,99,99.44,15,Rainy
11.3,99,99.47,15,Rainy
11.7,95,99.51,15,Cloudy
12.1,94,99.6,17,Rainy
12.6,95,99.7,17,Cloudy
14,89,99.8,19,Cloudy
14.9,83,99.88,20,Cloudy
14.8,83,99.96,26,Cloudy
14.8,80,100.06,17,Cloudy
14.9,80,100.14,19,Cloudy
15.3,78,100.2,24,Cloudy
15.2,79,100.27,26,Cloudy
15,80,100.35,19,Cloudy
14.9,80,100.45,17,Cloudy
14.6,82,100.51,6,Cloudy
14.6,83,100.57,9,Cloudy
13.8,87,100.61,9,Cloudy
13.8,89,100.65,6,Cloudy
13.1,97,100.66,6,Cloudy
14.2,92,100.75,22,Cloudy
13.5,95,100.74,9,Cloudy
12.8,99,100.76,9,Cloudy
12.4,99,100.77,7,Cloudy
11.2,100,100.96,0,Cloudy
11.9,99,101.04,4,Cloudy
13,96,101.08,9,Cloudy
14.3,92,101.08,6,Cloudy
15.2,88,101.09,9,Cloudy
16.6,84,101.08,7,Cloudy
18.2,75,101.1,13,Cloudy
18.2,71,101.03,9,Cloudy
18.7,67,101.03,11,Cloudy
18.8,63,101.08,9,Cloudy
18.7,68,101.06,6,Cloudy
17.9,77,101.1,9,Cloudy
11,100,101.38,11,Foggy
11.5,100,101.42,11,Foggy
11.7,100,101.49,13,Foggy
11.4,100,101.54,15,Foggy
12.7,99,101.53,19,Foggy
14.8,92,101.5,19,Foggy
15.8,87,101.48,19,Cloudy
16.9,79,101.42,19,Cloudy
17.5,77,101.4,13,Cloudy
18.7,72,101.4,13,Cloudy
19.3,71,101.4,13,Cloudy
19.2,73,101.42,11,Cloudy
19.2,71,101.45,11,Cloudy
18.9,73,101.47,11,Cloudy
19,72,101.51,7,Cloudy
18.6,76,101.51,9,Cloudy
18.6,77,101.53,11,Cloudy
18.3,80,101.56,7,Cloudy
18,82,101.57,7,Cloudy
17,89,101.55,11,Cloudy
16.1,91,101.55,11,Cloudy
11.7,99,101.55,15,Cloudy
11.5,97,101.59,9,Cloudy
11.3,97,101.58,9,Foggy
12,99,101.57,7,Foggy
13.3,97,101.47,6,Foggy
15.6,92,101.3,4,Rainy
15.9,93,101.24,4,Foggy
16,97,101.18,4,Foggy
15.8,97,101.13,4,Foggy
14.6,99,101.12,0,Foggy
14.8,99,101.1,6,Foggy
14.1,100,101.1,4,Foggy
14.4,96,101.07,6,Foggy
16.6,83,100.97,13,Rainy
16.8,85,100.92,9,Cloudy
17.3,79,100.84,13,Cloudy
18.9,75,100.87,11,Rainy
17.5,81,100.85,22,Cloudy
18.5,82,100.74,19,Cloudy
19.2,76,100.69,20,Cloudy
20.2,75,100.6,19,Cloudy
20.7,72,100.57,26,Cloudy
20.3,73,100.55,28,Cloudy
19.7,73,100.55,26,Cloudy
19,77,100.53,24,Cloudy
18.7,75,100.53,32,Cloudy
18.1,77,100.55,24,Cloudy
17.8,77,100.56,22,Cloudy
17.4,71,100.54,19,Cloudy
17,67,100.53,17,Cloudy
16.8,70,100.51,13,Cloudy
16.1,71,100.5,17,Cloudy
15.4,68,100.44,11,Rainy
14.6,74,100.39,11,Rainy
11,92,100.35,13,Rainy
9.4,96,100.32,15,Rainy
9.1,97,100.35,6,Rainy
8.6,99,100.35,11,Rainy
8.8,97,100.36,7,Rainy
9.5,94,100.33,7,Rainy
9.7,93,100.32,13,Rainy
9.6,92,100.35,13,Rainy
10.9,90,100.32,17,Cloudy
11.8,83,100.3,20,Cloudy
13.8,72,100.28,17,Cloudy
12,76,100.32,9,Cloudy
9.7,84,100.43,19,Cloudy
10.2,75,100.52,26,Cloudy
8.8,73,100.82,28,Cloudy
5.7,88,101.19,7,Cloudy
5.9,86,101.25,11,Cloudy
6,85,101.31,13,Cloudy
6.9,74,101.3,9,Cloudy
8.5,69,101.3,22,Cloudy
9.2,55,101.36,22,Cloudy
9.3,50,101.32,20,Cloudy
9.2,52,101.23,11,Cloudy
8.6,50,101.26,13,Cloudy
7.3,59,101.27,9,Cloudy
7.3,64,101.3,6,Cloudy
7.4,61,101.33,6,Cloudy
7.3,62,101.34,7,Cloudy
7.5,61,101.38,0,Cloudy
6.5,70,101.44,15,Rainy
6.4,78,101.49,9,Rainy
6.2,79,101.52,7,Rainy
5.4,84,101.5,6,Cloudy
11.9,45,101.89,9,Cloudy
12,43,101.9,13,Cloudy
11.5,42,101.94,9,Cloudy
10.6,45,101.98,7,Cloudy
15,49,101.71,7,Cloudy
14.9,45,101.66,11,Cloudy
15,50,101.59,13,Cloudy
14.5,49,101.57,13,Cloudy
13.6,55,101.5,22,Cloudy
13.2,57,101.44,20,Cloudy
12.8,57,101.45,19,Cloudy
10.3,84,101.18,11,Cloudy
11,81,101.09,15,Cloudy
11.3,80,101.01,13,Cloudy
11.3,81,100.94,30,Cloudy
11.2,82,100.9,20,Cloudy
11.5,81,100.85,37,Cloudy
11.6,83,100.8,39,Cloudy
12,81,100.73,32,Cloudy
12.5,79,100.64,32,Cloudy
13.5,74,100.53,33,Cloudy
12.2,90,100.43,13,Rainy
13.3,80,100.33,20,Cloudy
12.5,89,100.24,19,Rainy
12.8,94,100.07,19,Cloudy
13.2,88,100.01,15,Cloudy
13.7,80,100.02,26,Rainy
11.5,77,100.13,33,Rainy
8.9,88,100.25,19,Cloudy
7.8,89,100.31,17,Cloudy
7.4,90,100.34,15,Cloudy
7.9,87,100.37,19,Cloudy
7.7,87,100.4,11,Cloudy
7.2,82,100.4,17,Cloudy
6.7,82,100.42,20,Cloudy
6.6,82,100.45,32,Cloudy
6.6,83,100.51,24,Cloudy
6,82,100.68,26,Cloudy
7.7,59,101.19,32,Cloudy
8.7,59,101.2,24,Cloudy
8,55,101.22,30,Cloudy
9.2,46,101.22,30,Cloudy
9.7,45,101.2,26,Cloudy
9.8,41,101.21,30,Cloudy
9.8,41,101.18,28,Cloudy
9.1,45,101.15,19,Cloudy
9.1,56,101.19,30,Rainy
8.4,65,101.13,37,Rainy
7,79,101.07,32,Rainy
6.6,85,100.93,22,Rainy
6.9,81,100.77,22,Rainy
8.2,76,100.69,19,Rainy
7.7,85,100.74,22,Rainy
8.1,83,100.75,24,Rainy
7.9,79,100.76,30,Cloudy
7.2,65,100.83,33,Cloudy
5.5,71,101,26,Cloudy
4.4,73,101.14,24,Cloudy
5.4,60,101.68,19,Cloudy
5.4,57,101.74,20,Cloudy
6.2,50,101.76,22,Cloudy
5.6,46,101.83,30,Cloudy
6.2,43,101.87,26,Cloudy
6.2,44,101.93,22,Cloudy
6.4,43,101.98,20,Cloudy
5.2,47,102.07,19,Cloudy
1.9,66,102.49,9,Cloudy
-0.9,81,102.51,7,Cloudy
0.1,76,102.47,4,Cloudy
-1.6,86,102.49,4,Cloudy
-1,84,102.54,0,Cloudy
1,79,102.56,6,Cloudy
7.7,44,102.46,28,Cloudy
9.7,44,102.37,22,Cloudy
9.8,40,102.2,19,Cloudy
9.4,44,102.18,19,Cloudy
9.5,42,102.14,17,Cloudy
9.1,43,102.08,13,Cloudy
8.8,45,102.01,7,Cloudy
8.2,52,101.92,15,Cloudy
7.9,52,101.85,15,Cloudy
8.3,49,101.73,9,Cloudy
8.2,53,101.75,24,Rainy
5.6,83,101.77,19,Rainy
5.4,85,101.68,7,Rainy
4.6,92,101.51,20,Rainy
4.4,92,101.35,17,Rainy
4.6,95,101.24,17,Rainy
4.9,96,101.16,17,Rainy
5.4,94,101.18,9,Rainy
5.5,93,101.11,11,Rainy
5.9,93,101.16,6,Foggy
6.2,95,101.13,7,Foggy
6.8,91,101.13,7,Cloudy
6.6,98,100.84,19,Rainy
7,97,100.77,15,Rainy
7.5,97,100.68,15,Rainy
7.7,97,100.67,19,Rainy
9.9,97,100.56,11,Rainy
10,95,100.31,15,Foggy
9.8,97,100.27,11,Foggy
9.4,98,100.17,7,Foggy
8.9,98,100.13,15,Rainy
8.8,97,100.05,13,Rainy
8.5,98,100.02,9,Rainy
8.7,98,99.88,11,Rainy
8.8,97,99.78,9,Rainy
11.9,92,99.66,4,Cloudy
13.5,88,99.62,11,Cloudy
13.6,87,99.56,19,Cloudy
13.8,84,99.53,19,Cloudy
14.4,82,99.53,20,Cloudy
16.4,76,99.51,24,Cloudy
16.6,78,99.5,20,Cloudy
16.6,76,99.61,17,Rainy
16.4,69,99.63,22,Cloudy
16.3,69,99.64,28,Cloudy
17.8,57,99.65,30,Cloudy
16.2,62,99.7,28,Cloudy
15.5,65,99.7,30,Cloudy
14.7,65,99.69,33,Cloudy
13.7,72,99.7,32,Cloudy
12.9,74,99.72,30,Cloudy
12.1,62,99.73,32,Cloudy
11.6,57,99.75,28,Cloudy
9.2,69,99.89,24,Cloudy
6.7,75,99.88,19,Cloudy
6.6,78,99.94,22,Cloudy
5.9,81,99.99,19,Cloudy
5.2,74,100.05,28,Cloudy
4.8,75,100.18,15,Cloudy
6,72,100.27,19,Cloudy
7.6,66,100.3,26,Cloudy
7.7,64,100.34,22,Cloudy
7.8,65,100.35,28,Cloudy
8.2,61,100.38,24,Cloudy
8.6,58,100.37,30,Cloudy
8.4,58,100.39,32,Cloudy
8.4,55,100.43,28,Cloudy
1.8,82,100.92,6,Cloudy
2.2,84,100.96,7,Cloudy
2.6,84,100.95,0,Cloudy
11.4,52,100.9,6,Cloudy
12,52,100.88,0,Cloudy
12.5,52,100.86,4,Cloudy
12.5,54,100.87,4,Cloudy
11.7,59,100.87,11,Cloudy
11,65,100.94,7,Cloudy
11.7,58,100.93,7,Cloudy
11.7,56,100.92,9,Cloudy
11.6,58,100.92,11,Cloudy
11.7,60,100.93,7,Cloudy
11.1,66,100.9,11,Cloudy
11.1,65,100.92,6,Cloudy
10.9,68,100.92,4,Cloudy
10.9,66,100.92,4,Cloudy
8.9,78,100.91,9,Cloudy
9.1,79,100.92,11,Cloudy
9.4,78,100.94,11,Cloudy
9,80,100.96,11,Cloudy
12.2,64,101.02,6,Cloudy
18.6,37,100.78,26,Cloudy
18.3,38,100.69,28,Cloudy
16.6,45,100.74,15,Cloudy
16,48,100.8,17,Cloudy
14.9,54,100.9,17,Cloudy
13.8,59,100.95,17,Cloudy
14.4,57,100.99,19,Cloudy
12.7,62,100.96,15,Cloudy
12,67,100.94,19,Cloudy
11.9,70,100.96,13,Rainy
11.7,82,100.96,17,Rainy
11.2,91,100.91,15,Rainy
11.3,91,101,17,Rainy
11.7,91,100.92,13,Rainy
12.8,86,100.77,24,Cloudy
13.1,87,100.79,24,Rainy
12.8,92,100.79,9,Rainy
13,91,100.77,11,Rainy
13.1,92,100.64,17,Rainy
13,94,100.55,15,Rainy
13.3,92,100.45,13,Rainy
12.9,96,100.45,7,Rainy
13.1,94,100.38,17,Rainy
13.1,94,100.29,22,Rainy
13.5,93,100.29,7,Rainy
13.8,94,100.13,19,Rainy
13.8,92,100.16,17,Cloudy
13.4,93,100.15,7,Cloudy
13.5,92,100.1,11,Cloudy
13.2,94,100.02,13,Cloudy
12.9,96,99.97,15,Foggy
12.8,96,99.84,19,Foggy
12.8,96,99.83,13,Rainy
12.4,97,99.83,7,Cloudy
12.5,97,99.84,4,Foggy
10.6,100,99.87,4,Foggy
11.8,99,99.88,4,Foggy
12.7,99,99.89,4,Foggy
13.8,96,99.89,4,Foggy
16.4,76,99.93,19,Cloudy
18.1,67,99.89,20,Cloudy
17.2,64,99.79,22,Cloudy
16.4,61,99.75,22,Cloudy
14,73,99.9,15,Rainy
13.4,76,99.95,11,Rainy
9.9,81,100.14,19,Cloudy
10.3,81,100.15,19,Cloudy
10.6,79,100.15,26,Cloudy
10.2,81,100.15,22,Cloudy
10.5,81,100.15,24,Rainy
10.1,84,100.21,30,Cloudy
9.8,83,100.26,28,Cloudy
10.2,77,100.29,35,Cloudy
10.4,74,100.27,26,Cloudy
10.9,71,100.31,32,Cloudy
11.2,70,100.33,33,Cloudy
12.6,66,100.3,32,Cloudy
12.6,62,100.3,32,Cloudy
12.7,63,100.33,28,Cloudy
12.2,64,100.39,32,Cloudy
12,64,100.44,30,Cloudy
11.8,66,100.51,28,Cloudy
11.5,68,100.56,22,Cloudy
11.3,68,100.6,22,Cloudy
11.4,67,100.63,20,Cloudy
10.7,72,100.66,22,Cloudy
10.1,72,100.72,15,Cloudy
9.3,74,100.75,17,Cloudy
10,72,101.04,22,Cloudy
9.8,74,101.08,24,Cloudy
6.9,85,101.71,11,Cloudy
9.4,74,101.75,9,Cloudy
9.6,72,101.73,4,Cloudy
10.9,65,101.69,0,Cloudy
12.2,56,101.59,4,Cloudy
13.1,53,101.58,6,Cloudy
12.3,58,101.57,11,Cloudy
11.9,58,101.57,11,Cloudy
7.2,52,102,17,Cloudy
8.1,53,101.93,11,Cloudy
9.1,52,101.86,11,Cloudy
11.7,39,101.75,6,Cloudy
12.2,37,101.73,11,Cloudy
11.3,39,101.75,11,Cloudy
10.9,40,101.78,17,Cloudy
10.6,47,101.83,13,Cloudy
10.3,49,101.82,7,Cloudy
10.1,45,101.85,11,Cloudy
10,42,101.88,6,Cloudy
9.4,44,101.87,9,Cloudy
9.6,43,101.9,15,Cloudy
9.5,43,101.9,17,Cloudy
9.2,46,101.92,15,Cloudy
8.4,52,101.89,15,Cloudy
5.7,68,101.89,17,Cloudy
4.6,80,101.93,19,Cloudy
5.2,77,101.94,22,Cloudy
6.4,62,101.97,17,Cloudy
8,58,101.89,9,Cloudy
9.1,56,101.89,11,Cloudy
11.3,50,101.77,13,Cloudy
12.8,51,101.71,11,Cloudy
12.8,51,101.66,17,Cloudy
13.3,54,101.59,15,Cloudy
12.6,56,101.55,19,Cloudy
11.8,63,101.54,15,Cloudy
8.5,87,101.49,7,Cloudy
14.2,82,101.38,15,Cloudy
11.9,92,101.42,4,Cloudy
12.1,92,101.42,4,Cloudy
11.8,94,101.41,6,Cloudy
12.2,92,101.39,4,Cloudy
12.1,92,101.38,0,Cloudy
11.7,94,101.38,9,Foggy
11.9,92,101.41,9,Foggy
12.3,91,101.42,6,Foggy
12.7,88,101.46,11,Foggy
12.5,90,101.42,17,Foggy
12.4,91,101.4,15,Foggy
13.4,86,101.35,11,Foggy
14.2,79,101.2,15,Cloudy
14.4,74,101.14,15,Cloudy
14.6,71,101.1,17,Cloudy
14.6,70,101.08,15,Cloudy
13.9,74,101.09,9,Cloudy
13.5,76,101.15,9,Cloudy
13.7,72,101.13,11,Cloudy
13.5,67,101.15,11,Cloudy
13.3,67,101.14,11,Cloudy
12.8,72,101.13,13,Cloudy
12,79,101.14,11,Cloudy
11,84,101.18,15,Cloudy
10.4,82,101.19,15,Cloudy
9.9,81,101.22,11,Cloudy
9.8,80,101.25,9,Cloudy
9.5,82,101.23,13,Cloudy
9.6,82,101.28,7,Cloudy
9.7,82,101.29,7,Cloudy
9.5,84,101.36,7,Cloudy
9.9,84,101.38,7,Cloudy
10.8,82,101.34,11,Cloudy
11.4,81,101.32,9,Cloudy
12,77,101.31,11,Cloudy
12.9,74,101.2,20,Cloudy
12.9,71,101.19,15,Cloudy
13,66,101.13,20,Cloudy
13.1,62,101.06,20,Cloudy
12.9,62,101.06,22,Cloudy
12.7,65,101.01,26,Cloudy
12.9,67,101,24,Cloudy
12.7,70,100.99,28,Cloudy
12.3,72,101.02,24,Cloudy
11.6,75,101.03,24,Cloudy
11,78,101.01,32,Cloudy
10.3,81,100.98,26,Cloudy
9.9,82,100.95,22,Cloudy
9.5,84,100.89,26,Cloudy
9.2,84,100.82,26,Cloudy
9.6,84,100.79,24,Cloudy
9.9,83,100.77,30,Cloudy
9.6,86,100.76,20,Cloudy
10.2,83,100.72,33,Cloudy
10.1,84,100.7,26,Cloudy
10.7,82,100.67,24,Cloudy
11.9,80,100.61,26,Cloudy
12.9,76,100.57,28,Cloudy
14.3,72,100.48,32,Cloudy
15.4,69,100.35,26,Cloudy
16.5,64,100.24,33,Cloudy
16.6,65,100.13,44,Cloudy
16.6,63,100.09,33,Cloudy
15.2,70,100.04,48,Cloudy
14.2,73,99.94,48,Cloudy
14.2,72,99.83,44,Cloudy
14,75,99.65,50,Cloudy
14.3,74,99.55,52,Cloudy
14,75,99.46,48,Cloudy
14.2,75,99.37,50,Cloudy
14.1,76,99.33,54,Cloudy
14.6,75,99.28,41,Cloudy
14.6,76,99.23,52,Cloudy
14.1,78,99.31,37,Cloudy
13.9,80,99.21,41,Rainy
13.8,80,99.28,35,Cloudy
13.6,82,99.31,37,Rainy
15,77,99.45,30,Rainy
15.7,79,99.5,26,Cloudy
15.4,84,99.52,22,Cloudy
16.1,83,99.57,28,Cloudy
15.1,92,99.6,22,Rainy
16.1,90,99.53,17,Cloudy
19.2,57,99.61,17,Cloudy
18.8,61,99.61,28,Cloudy
18.6,68,99.57,26,Rainy
16.8,81,99.6,26,Rainy
15,93,99.49,17,Cloudy
15.6,90,99.45,11,Rainy
15,93,99.43,9,Rainy
14,77,99.24,11,Cloudy
11.6,92,99.26,11,Cloudy
14,88,99.22,17,Cloudy
14.6,88,99.16,15,Cloudy
14.6,90,99.14,19,Cloudy
14.8,93,99.12,11,Rainy
10.8,91,99.2,24,Cloudy
10.2,89,99.26,20,Rainy
10.2,90,99.28,4,Rainy
10.2,90,99.26,4,Cloudy
9.7,90,99.31,15,Cloudy
8.8,91,99.37,13,Cloudy
8.5,88,99.37,7,Cloudy
8.4,87,99.4,7,Cloudy
8.1,90,99.39,0,Rainy
7.8,93,99.4,0,Cloudy
8.1,89,99.38,4,Cloudy
7.8,93,99.39,7,Cloudy
7.6,95,99.37,6,Cloudy
7.6,91,99.35,4,Rainy
7.3,88,99.33,6,Rainy
7.7,81,99.32,0,Rainy
7.7,83,99.32,4,Rainy
7.4,87,99.31,4,Cloudy
7.3,84,99.32,7,Rainy
7.2,83,99.33,9,Rainy
7.6,87,99.34,9,Rainy
7.7,84,99.31,9,Cloudy
8.1,79,99.29,11,Cloudy
8.4,79,99.25,13,Cloudy
8.4,79,99.22,15,Rainy
7.7,89,99.22,11,Rainy
8,88,99.23,17,Rainy
8.1,86,99.26,17,Rainy
7.5,81,99.3,28,Cloudy
6.9,86,99.33,22,Rainy
6.7,88,99.33,24,Rainy
6.4,88,99.35,22,Rainy
5.6,87,99.37,20,Rainy
5.5,83,99.38,19,Rainy
5.3,84,99.4,19,Cloudy
5.1,84,99.42,20,Cloudy
5,84,99.45,22,Cloudy
4.8,87,99.45,24,Cloudy
4.7,86,99.46,20,Cloudy
4.8,87,99.46,19,Rainy
4.4,88,99.48,20,Rainy
4.1,89,99.53,19,Rainy
3.9,91,99.58,17,Rainy
3.7,89,99.61,22,Rainy
3.9,90,99.64,20,Rainy
4.6,91,99.7,20,Cloudy
4.8,91,99.74,19,Cloudy
4.9,91,99.78,22,Cloudy
5.3,89,99.81,19,Cloudy
5.7,89,99.87,15,Cloudy
5.9,89,99.9,19,Rainy
5.8,86,99.94,17,Rainy
5.7,83,99.96,17,Cloudy
5.6,84,100,13,Rainy
5.6,82,100.02,13,Rainy
5.3,81,100.06,17,Rainy
4.9,83,100.1,13,Rainy
4.7,82,100.13,17,Rainy
4.5,79,100.14,17,Cloudy
4.1,80,100.17,20,Cloudy
4,79,100.22,19,Cloudy
3.7,78,100.27,17,Cloudy
3.5,80,100.33,20,Cloudy
4.2,81,100.39,20,Cloudy
4.8,76,100.42,22,Cloudy
5.1,78,100.45,22,Rainy
5.3,80,100.45,24,Rainy
5,79,100.73,17,Cloudy
5,75,100.76,15,Cloudy
4.7,74,100.79,17,Cloudy
4.3,73,100.82,17,Cloudy
3.8,75,100.85,15,Cloudy
3.2,76,100.87,11,Cloudy
3,73,100.88,15,Cloudy
3.1,73,100.88,17,Cloudy
2.9,76,100.9,19,Cloudy
3,75,100.96,15,Cloudy
3,72,100.99,17,Cloudy
2.8,71,101.05,15,Cloudy
2.2,78,101.11,17,Rainy
3,69,101.1,19,Cloudy
3.3,67,101.08,13,Cloudy
3.7,64,101.07,13,Cloudy
3.4,65,101.09,11,Cloudy
3.4,61,101.08,15,Cloudy
3.6,58,101.08,17,Cloudy
3.5,56,101.12,13,Cloudy
3.2,59,101.17,13,Cloudy
3,58,101.21,11,Cloudy
2.5,61,101.25,9,Cloudy
2.2,58,101.28,13,Cloudy
2,59,101.3,13,Cloudy
1.8,60,101.3,9,Cloudy
